rewardvalue,mailertype,incomelevel,creditratingvalue,Credit Cards Held,Household Size,Average Balance,Offer Accepted
1,1,1,2,2,5,1080.25,No
3,1,1,0,2,5,1044.25,No
3,1,0,1,4,5,1108.25,No
1,1,1,2,4,3,299.75,No
0,1,0,0,1,4,1677,No
0,1,3,0,1,4,139.75,No
3,1,3,2,1,4,1308.5,No
0,0,1,2,2,3,1162,No
1,1,1,0,2,6,1043,No
0,0,3,2,1,3,774,No
1,0,0,1,3,4,289.25,No
1,0,1,0,2,2,178.5,No
3,1,1,1,2,2,166,No
1,0,1,0,1,4,1127,No
1,0,0,1,3,5,1160,No
3,0,1,2,1,2,1401.5,No
1,1,3,1,2,2,955.5,No
0,1,1,1,1,4,729.25,No
3,1,1,2,2,3,1054.25,No
3,0,0,0,1,4,339,No
1,1,1,0,1,3,1485.25,No
1,0,0,2,2,3,973.25,No
0,0,1,1,2,5,1225.5,No
0,1,1,2,3,4,1134.25,No
3,1,3,0,4,2,854.25,No
0,1,3,2,1,3,1188.5,No
3,0,3,0,2,3,1591.5,No
3,0,1,0,2,4,917.75,Yes
0,0,1,0,3,3,366,No
0,1,0,2,2,3,845.25,No
1,0,0,0,2,4,871.25,No
0,0,1,1,3,3,1751.5,No
0,1,3,1,1,5,335,Yes
0,0,1,1,1,3,1283.25,No
1,1,1,0,2,4,763.5,No
0,0,3,0,2,4,1065.5,No
1,1,0,2,2,4,1242.5,No
3,0,1,0,3,5,1029.5,No
0,0,3,1,1,3,1090.5,No
3,0,0,2,2,4,115.5,No
0,1,0,1,2,3,1135.25,No
1,0,1,2,1,3,968.5,No
3,0,1,2,2,3,930.75,No
3,1,1,1,2,3,1085.25,No
3,1,0,2,1,5,348,No
0,1,1,0,1,3,811,No
0,0,3,1,3,3,1011.25,No
3,1,3,0,2,3,693.25,No
1,1,3,2,1,3,1403.25,No
1,0,3,0,2,5,790,No
0,0,3,0,2,5,779.25,No
1,1,0,1,3,3,1339.25,No
0,1,0,2,3,2,1167.5,No
3,1,1,0,3,4,1465,No
3,0,3,1,2,4,1265.5,No
0,1,0,2,1,3,662,No
0,1,3,1,1,6,963.5,No
3,1,1,0,1,4,1180.5,No
0,1,1,0,2,4,759,No
3,1,1,1,3,5,781.25,No
0,1,1,1,3,4,1131.5,No
3,1,1,1,2,3,1148.25,No
0,0,1,0,1,3,1053.5,No
1,1,1,2,2,5,618.25,No
0,1,0,0,2,3,1213,No
1,1,1,2,1,2,228,No
3,0,3,1,1,2,330.75,No
0,1,1,1,1,3,650.5,No
3,1,0,0,1,5,1033.75,No
3,1,0,0,3,2,335.5,No
0,1,3,2,2,1,1090.25,No
3,1,3,2,2,4,917.5,No
0,1,1,0,2,3,779.75,No
3,0,1,1,2,4,1027.75,No
0,0,3,2,1,3,1319.5,No
1,0,0,2,1,3,1205.75,No
0,1,0,2,1,3,965.5,No
0,1,3,2,1,4,1033,No
0,0,1,1,3,5,1212.5,No
1,1,3,2,2,5,984.75,No
1,0,1,0,2,4,260,No
1,0,0,1,1,4,1017,No
1,1,1,0,1,3,636.25,No
3,0,1,0,2,4,921,No
0,1,1,1,1,1,848.25,No
1,0,1,2,1,5,1206,No
1,1,3,1,2,3,252,No
3,0,1,1,1,3,898.75,No
3,0,1,1,2,3,707,No
3,0,0,1,1,3,936.25,No
0,1,1,1,1,5,271,No
1,1,1,0,2,4,1049.5,No
3,0,3,0,1,3,938.25,No
1,0,1,0,2,1,1216.5,Yes
1,1,1,1,1,4,1089.75,No
0,1,3,0,1,3,934,No
1,0,1,2,3,6,951.75,No
1,0,1,0,1,4,1165.25,No
3,0,3,2,1,5,1203.25,No
0,1,1,1,2,3,1065,No
3,1,1,2,2,4,1048.75,No
0,0,0,2,1,4,794.5,No
1,1,1,1,2,4,1152.5,No
0,1,3,0,4,5,1200.75,No
1,0,0,2,1,3,962.5,No
3,0,1,1,2,3,667.5,No
3,1,1,2,2,2,1080.5,No
1,0,1,0,2,5,929.75,No
3,0,3,0,1,2,1125.75,No
0,1,0,0,1,4,1745.25,No
0,1,0,0,2,3,979,Yes
1,0,1,0,2,3,1142.75,No
1,1,3,2,2,4,931,No
3,1,1,0,2,5,217.5,No
0,1,0,1,2,3,1720.75,No
1,1,0,1,1,2,1234.75,No
3,0,1,1,2,4,755.75,No
3,0,1,0,1,3,913.5,No
1,0,1,0,2,5,1173.5,No
3,1,0,2,1,3,980,No
3,0,1,1,1,6,1094.25,No
0,1,0,1,1,3,691.75,No
3,0,1,1,1,4,1265,No
1,1,0,2,2,2,1057.25,No
0,0,1,1,4,2,1061.25,No
3,0,0,0,2,3,389.5,Yes
0,1,3,2,1,4,1175,No
1,0,1,1,2,3,911,No
1,0,1,2,2,3,1139.5,No
1,1,0,0,2,3,880.75,No
3,0,0,0,1,4,1039,No
1,1,0,2,2,2,1214.25,No
1,1,1,0,2,4,341,No
0,0,1,1,2,2,1287.5,No
0,1,3,1,3,3,979.25,No
0,0,3,2,2,4,994.25,No
3,0,0,0,1,3,733.25,Yes
1,0,1,1,2,5,1056,No
3,1,3,0,2,4,1021,No
1,1,1,1,2,4,1058.25,No
3,1,1,1,1,3,597,No
3,0,0,0,3,5,1316,No
0,1,3,0,1,4,1060,No
3,0,1,2,3,2,125,No
0,0,0,0,2,2,922.25,No
1,0,3,0,1,6,1549.75,No
1,0,0,0,2,5,715.75,No
3,0,1,2,1,2,1097.75,No
3,1,0,2,3,3,1262.25,No
1,0,1,1,2,4,927,No
1,1,0,2,4,2,851,No
0,1,1,0,1,3,266.25,No
1,1,0,1,1,2,1337.75,No
3,0,1,0,1,3,1152.5,Yes
3,0,1,1,1,2,1007.5,No
3,1,0,0,2,1,182.25,No
3,1,1,1,2,5,1114.5,No
3,0,3,1,1,2,1218.25,No
1,1,1,2,1,5,836.25,No
3,0,1,1,2,3,899,No
3,0,3,0,2,1,1125,No
0,1,1,0,3,1,1363.75,No
0,1,1,2,1,1,1066,No
0,1,3,2,2,3,1085,No
0,1,3,1,2,2,379.5,No
1,0,3,1,1,4,1101.25,No
3,1,1,0,1,3,251.5,No
0,1,3,1,2,2,619.75,No
0,1,1,1,2,3,1172.75,No
0,0,3,0,2,3,755.25,No
0,1,1,0,2,2,219.25,Yes
0,1,1,1,1,4,1203.75,No
0,1,1,1,2,3,737.25,No
3,0,0,0,2,3,1046.25,No
1,1,3,2,1,4,717,No
1,0,0,2,1,5,1083.5,No
1,0,0,2,1,1,1213,No
3,0,0,0,2,5,1390.75,No
1,1,3,0,2,6,1034.75,No
1,1,1,0,1,4,1122.75,No
1,0,0,1,2,4,1397.75,No
0,1,0,0,2,2,946.5,No
3,1,3,1,1,4,865,No
1,0,3,1,1,3,1066.25,No
3,1,1,2,1,3,875,No
3,1,1,1,3,4,184,No
0,1,3,2,2,5,1195.75,No
1,1,0,2,1,2,1839.75,No
0,1,0,0,1,3,932,No
1,1,1,0,2,4,1370.5,No
3,1,3,2,3,4,1277.75,No
1,0,1,0,1,3,1707,Yes
1,0,1,2,2,2,1240.25,No
0,0,1,0,2,3,898.75,No
1,1,1,1,2,4,321.25,No
1,1,3,1,1,4,793.75,No
0,1,1,1,3,3,597.75,No
1,1,3,1,2,3,790,No
3,0,1,2,1,4,965.25,No
3,0,1,0,3,2,979,No
3,1,1,0,1,4,922.5,No
3,1,1,1,1,5,955.25,No
3,0,1,0,3,3,1089.25,Yes
0,0,1,1,1,4,678.75,No
0,0,0,0,1,4,963.25,No
3,0,3,1,1,3,742,No
0,1,1,1,3,4,1256.25,No
1,0,0,2,1,3,1283,No
1,1,3,1,1,4,1053.5,No
3,1,1,2,1,3,954.25,No
3,1,0,0,2,2,1246,No
0,0,1,1,1,4,1070.5,No
0,1,0,2,2,4,254.5,No
1,1,0,0,2,5,911,Yes
3,0,1,0,2,2,1244.75,No
1,1,3,0,1,3,763.5,No
3,0,3,2,2,6,268.25,No
3,0,0,0,3,5,1282,No
3,1,1,2,2,4,1173,No
0,0,3,1,1,3,816.75,No
3,1,1,0,2,5,698.5,No
0,0,1,1,3,3,1201.75,No
3,0,1,2,2,6,789.5,No
1,0,0,2,1,3,810,No
3,1,1,1,1,4,1127.25,No
1,0,1,1,1,3,641,No
0,1,1,1,2,4,274.25,No
3,1,0,1,2,3,1296.5,No
0,1,1,2,2,1,1274.25,No
1,1,1,0,2,3,1014.25,No
1,1,0,0,1,4,748,No
1,1,1,0,2,4,1438,Yes
1,0,1,2,2,4,1142,No
0,1,3,0,3,4,1200.5,No
1,1,0,0,1,4,1085,No
3,0,1,0,1,4,224.5,No
3,0,1,0,2,3,1206.75,Yes
0,1,1,0,4,2,1029.75,No
0,0,1,0,1,3,1028.75,No
1,0,1,0,1,4,652,No
3,1,3,2,2,5,1476,No
1,1,3,2,2,1,1292.5,No
0,0,1,1,4,1,1065.5,No
3,0,1,0,3,5,314.75,No
1,0,1,0,1,4,704.5,No
3,1,1,1,2,4,1006.25,No
1,1,1,1,2,5,1251.25,No
3,1,1,1,2,4,978.25,No
0,1,3,1,3,4,1364.25,No
0,0,1,2,1,5,1078.25,No
3,1,3,1,1,2,1017,No
3,1,1,2,3,4,995.25,No
1,0,1,1,1,2,921,No
0,0,1,1,1,3,1321.25,No
3,0,1,2,1,1,1244.25,No
1,1,0,0,2,4,1047.75,No
0,0,3,0,2,4,1188,No
0,1,1,0,3,3,1033.5,No
0,0,1,0,1,4,1100.75,No
0,1,0,0,1,3,1053.5,No
3,1,3,1,3,4,1142,No
0,1,0,2,3,3,811.5,No
3,1,0,2,3,5,1296,No
3,0,1,2,4,3,1203.75,No
0,0,3,2,2,2,252.5,No
3,1,0,0,3,3,994,No
1,0,1,1,1,4,946,No
3,0,3,2,2,3,1042.5,No
3,1,1,2,3,5,871,No
3,1,0,0,2,5,936.5,Yes
0,1,1,2,1,4,1150.25,No
0,1,1,2,3,2,1338.5,No
0,1,1,0,1,3,200,Yes
3,1,1,2,2,4,921.75,No
0,0,1,2,3,3,675.75,No
3,0,0,1,3,4,1086,No
1,1,0,1,1,3,1198.5,No
1,0,1,0,3,4,1100,No
3,1,1,0,3,2,1434.25,No
3,0,3,0,3,4,991,No
3,0,1,1,2,5,1138.25,No
3,1,3,1,2,4,1337.25,No
1,0,1,2,1,5,1044.25,No
1,0,1,2,2,4,1010.5,No
3,1,3,2,3,3,237.5,No
0,0,1,0,1,2,966,Yes
1,1,0,1,1,3,964.5,No
3,1,1,2,1,2,223.5,No
0,0,0,1,2,3,1029.75,No
1,1,3,2,1,4,704,No
1,0,0,0,2,6,1054.5,No
1,1,0,2,3,4,240,No
3,1,3,1,2,3,1348.75,Yes
0,0,3,2,1,4,1093,No
3,1,3,2,2,3,954.25,No
0,0,1,2,1,4,228.25,No
0,1,1,0,1,4,1078.5,No
3,0,1,2,2,3,1390,No
1,0,3,1,2,4,1364,No
1,0,1,1,3,3,1203.5,No
1,0,1,2,2,6,759.75,No
1,0,0,2,1,4,1304.5,No
3,0,0,1,2,2,181.25,No
0,1,3,0,1,3,668,No
0,1,3,0,2,3,1163.75,Yes
3,0,0,1,2,5,1064,No
3,1,1,2,1,3,1053.5,No
0,1,3,0,2,4,1153.25,No
0,0,3,2,2,3,776.25,No
0,1,1,1,3,2,1011,No
1,1,0,2,3,4,208.5,No
3,0,3,2,4,3,1501.75,No
1,0,3,1,1,3,1016.25,No
0,0,1,2,1,4,643,No
3,0,1,1,2,1,333.75,No
0,0,1,0,3,4,1331.5,No
3,1,1,0,1,5,723.5,No
3,1,1,0,1,3,1242.5,No
0,1,3,0,1,3,744.25,Yes
0,1,1,1,1,4,1234.75,No
3,1,1,2,2,4,1069.25,No
1,0,0,1,2,3,1057.5,No
3,0,1,0,2,3,1008.5,No
1,0,0,0,1,4,889.5,No
3,0,3,2,1,3,761,No
0,1,3,0,1,4,1066,No
3,1,3,2,2,2,891.25,No
1,0,3,0,2,3,956,No
3,0,0,2,1,2,873.75,No
3,1,1,2,3,3,897.5,No
1,1,1,1,2,4,910.25,No
0,1,3,1,2,1,936.75,No
1,1,0,0,2,3,807.75,No
1,0,1,1,2,2,179.25,No
0,0,1,2,1,3,912.75,No
1,0,1,2,2,3,834,No
1,0,1,1,3,3,783.75,No
1,1,3,1,2,3,967,No
3,1,1,2,3,1,1294,No
1,0,1,1,3,4,1009,No
1,0,3,1,1,3,1290,No
3,1,1,0,1,3,1143.75,No
1,0,1,2,1,5,965.5,No
0,0,1,1,2,4,1324.25,No
3,0,0,2,2,6,1205,No
3,1,0,2,1,4,786.5,No
1,0,1,0,1,3,1077,No
3,1,1,1,1,4,882.5,No
0,1,3,2,2,4,979.75,No
3,1,3,1,1,6,913.5,No
3,0,1,0,3,3,1202.75,No
1,1,0,1,2,4,879.5,No
3,0,1,0,1,4,1157,No
3,0,1,1,2,3,1000,No
3,1,3,1,3,4,1113.5,No
3,0,3,0,1,5,998,No
0,1,3,0,2,2,1290.5,No
3,0,1,1,2,2,1203.5,No
0,1,3,2,1,3,1001.5,No
0,1,1,0,3,2,129.25,No
3,1,1,2,2,5,1169.75,No
3,1,0,2,1,3,1048.25,No
0,0,3,2,1,5,829,No
3,1,3,0,1,2,217,No
0,0,0,2,3,3,1100,No
0,1,1,0,1,3,1460.25,Yes
0,1,1,0,1,5,1215.25,No
3,1,0,2,1,2,257,Yes
1,1,3,2,2,3,1051,No
1,0,1,1,1,5,194.5,No
0,1,0,0,2,3,1098.25,No
0,0,1,2,2,2,750.5,No
3,1,1,1,2,4,935.5,No
0,0,0,2,1,4,1191.75,No
0,1,0,2,2,4,787.75,Yes
3,1,3,1,1,3,384.25,No
3,0,1,1,2,6,249.25,No
1,1,3,1,1,4,878.5,No
1,0,0,2,2,2,964.75,No
0,1,0,2,1,5,787.75,No
3,1,3,1,2,3,253.75,No
1,0,1,0,1,2,1090.5,No
3,1,3,1,1,2,229.5,No
0,0,3,1,1,2,206.5,No
0,0,1,2,3,4,1021.25,No
3,0,0,2,3,3,1342.25,No
3,0,1,2,1,4,1062,No
0,0,1,2,2,2,1012.75,No
1,1,1,0,1,4,738.75,No
0,1,1,1,1,2,984.25,No
1,0,3,1,1,3,1100,No
0,1,1,0,1,3,702.25,No
0,0,1,1,1,2,353,No
3,0,1,2,2,3,1178.75,No
0,1,1,0,2,2,1256.75,Yes
0,1,1,0,1,2,1091.5,Yes
0,0,1,2,1,4,130.5,No
0,0,3,1,2,4,1152.25,No
0,1,3,1,2,5,287.75,No
3,1,1,1,3,4,142.5,No
3,1,1,1,2,3,870.5,No
0,0,1,0,2,4,1151.25,No
0,1,0,1,3,3,930.75,No
3,1,1,2,2,4,1106,No
1,1,1,2,2,3,867.5,No
3,1,1,1,1,3,1063.75,No
1,1,1,2,1,4,214,No
1,0,0,2,1,4,1713.75,No
1,0,3,2,1,2,984.75,No
1,0,0,0,2,4,1390,No
3,1,0,1,2,5,1176,No
3,1,0,1,1,3,865.5,No
3,0,0,0,2,2,1002.75,No
0,1,3,0,3,2,1296.25,No
1,0,3,2,1,3,1190.25,No
1,0,3,1,3,3,336.75,No
3,0,0,2,4,3,163.5,No
0,1,1,1,1,4,628.75,Yes
3,0,1,1,1,3,909.5,No
0,0,3,2,1,4,1346.25,No
3,0,1,0,1,2,1079.25,No
1,1,3,2,4,4,745.25,No
0,1,3,2,2,5,784.75,Yes
0,0,0,1,1,5,960.75,No
3,1,1,1,2,3,894,No
1,1,1,1,2,3,329.25,No
0,1,1,2,2,5,780.75,No
3,0,0,0,2,4,680,No
3,0,1,0,3,4,890.75,No
3,1,0,0,2,4,1635.75,No
1,0,0,1,3,4,1065.25,No
3,0,1,0,1,4,337.25,No
3,1,0,0,1,3,1215.5,No
3,0,3,1,2,4,829,No
1,1,1,0,2,3,939,No
0,0,3,2,2,4,984.5,No
3,0,1,0,4,3,1047,No
1,0,1,2,1,3,1341.25,No
3,0,1,2,1,5,1086.75,No
0,1,3,2,3,3,1155.5,No
1,0,1,0,3,4,1014.75,No
0,0,1,2,2,4,209.75,No
1,1,1,0,2,2,1139.25,No
0,0,1,2,2,3,2320.5,No
0,1,3,1,3,2,1056.75,Yes
3,1,1,0,1,1,1111.5,No
0,1,3,2,3,5,1026.25,No
3,0,1,1,2,5,142.5,No
3,1,0,2,1,4,793,No
1,1,1,1,2,5,1107.25,No
3,0,1,0,1,6,1637.5,No
0,1,3,1,2,4,817.25,No
1,0,0,0,1,5,1000.75,Yes
0,1,1,2,1,4,939.75,No
0,0,1,2,3,3,257.5,No
0,1,3,2,2,5,1094.25,No
0,1,1,1,3,4,1195,No
1,0,3,2,2,3,1058.5,No
0,1,0,2,3,3,1018.5,No
1,0,3,1,2,6,731.75,No
3,1,0,0,2,4,987.5,No
3,0,3,1,2,3,1340.75,No
3,1,0,2,1,4,871.5,No
3,0,0,1,3,4,1120,No
1,1,3,0,3,2,1011.75,No
1,1,1,0,3,4,225.5,No
1,0,1,1,1,4,261.5,No
1,1,3,0,2,3,1333.25,No
1,1,0,2,2,3,907.25,No
0,1,3,2,2,3,1094.75,No
0,0,1,1,3,4,812.25,No
1,1,1,0,2,5,1322.75,No
1,0,3,1,2,4,759.75,No
0,1,1,1,2,3,853.75,No
1,0,1,1,2,3,939.25,No
0,0,1,0,1,4,953.5,No
1,1,1,2,1,2,1117.75,No
1,0,3,2,3,3,1070.75,No
3,0,1,2,1,2,1018,No
3,1,1,0,2,3,216.75,No
3,0,1,0,2,4,664.75,No
0,0,1,0,2,4,1114.25,No
0,0,0,0,1,3,807.25,No
0,0,1,1,2,4,1047,No
0,1,3,1,2,5,1093,No
1,0,0,1,4,2,182,No
0,1,3,2,2,3,705.25,No
1,0,1,1,1,4,1121.25,No
0,0,3,0,2,4,762.5,No
0,1,1,0,2,3,302,Yes
3,1,0,2,2,3,1022.75,No
0,1,3,2,3,4,1193.5,No
0,0,1,1,3,3,1026,No
3,0,0,2,2,4,1091,No
0,0,3,1,2,4,190,No
1,0,1,0,2,3,715.25,No
0,1,0,2,1,2,226.25,No
3,0,1,1,2,4,835,Yes
3,0,1,0,1,3,791.25,No
1,0,3,1,4,4,1463.5,No
0,1,1,2,1,4,1043.5,No
3,1,1,0,2,6,687,No
0,0,0,1,2,4,869,No
3,1,1,2,1,3,127,No
0,1,0,1,2,2,756.5,No
1,0,3,1,1,2,1067.5,No
3,0,1,0,3,3,808,No
1,1,0,2,2,6,1074.25,No
0,1,1,0,1,4,1025.25,No
0,0,0,2,2,4,1062,No
0,0,1,1,2,5,365.5,No
0,1,1,0,4,2,1009.5,No
3,0,1,0,1,4,1216,No
3,0,0,2,1,3,1045.75,No
0,0,1,0,2,2,1396.75,No
0,0,1,2,3,5,172.25,No
1,0,1,2,1,3,1252.25,No
1,0,1,2,3,2,1066.75,No
1,1,1,2,1,5,211.75,No
0,1,0,0,1,4,931.5,No
3,1,0,2,3,4,1282.75,No
1,0,1,2,3,4,103.5,No
1,0,1,1,3,3,1194.5,No
0,1,3,1,3,1,1050.75,No
1,1,0,2,3,5,1330.75,No
1,0,0,0,1,4,917.75,No
3,1,0,0,1,4,743.75,No
0,1,1,1,2,4,905.75,No
0,1,0,0,2,4,394,No
0,0,0,1,1,3,824.25,No
1,1,1,0,1,4,1113.25,No
1,1,3,2,3,5,347,No
1,0,3,0,1,3,812.25,No
0,0,3,0,1,2,1030,No
0,1,0,0,3,3,913.25,Yes
3,1,1,0,3,2,872,No
3,0,3,2,2,4,201.25,No
1,0,1,1,3,4,1556.25,No
3,1,0,1,1,4,976,No
1,1,3,2,3,5,985,No
3,0,0,2,3,2,1435.25,No
1,0,1,0,1,4,1146.75,No
0,0,1,0,1,4,890.5,No
3,0,1,2,1,4,247,No
0,1,1,2,2,2,157,No
0,0,1,1,2,4,1132.75,No
3,1,1,0,2,6,214,No
1,0,0,0,2,3,1260.25,No
0,0,1,1,3,4,1036.5,No
1,1,1,0,3,2,93.25,No
0,0,1,1,2,1,1205,No
3,0,0,0,3,2,1010.25,No
1,0,0,1,1,4,1207,No
0,0,1,0,2,3,1112,No
0,1,3,1,2,3,1193.25,No
3,0,0,1,3,2,791.75,No
3,1,1,0,3,2,917.5,Yes
3,1,0,2,1,5,761.25,No
0,1,0,1,3,4,1152.5,No
0,0,3,1,2,2,991.75,No
1,1,3,0,3,4,1078.5,No
3,1,0,2,3,3,1279.5,No
1,0,1,2,2,5,721,No
1,1,0,0,2,4,1092.25,No
0,0,1,2,1,4,159.5,No
3,0,1,1,4,4,1122.5,No
1,0,3,1,2,4,1090,No
1,1,0,2,3,4,1283.75,Yes
1,0,0,1,1,4,1078.75,No
0,0,3,1,2,4,1095.5,No
3,0,1,0,2,3,1047,No
3,1,1,1,1,3,1564.5,No
0,1,3,2,1,3,753.5,No
3,1,0,0,2,5,1010,No
0,0,0,0,2,3,1098.25,No
1,1,0,0,1,4,1434.5,Yes
3,0,3,0,2,5,1782.75,No
1,1,0,2,2,4,844.25,No
1,0,1,1,3,5,344,No
3,0,1,1,2,3,1067,No
0,1,3,1,1,2,243.5,No
3,1,1,0,2,3,1284.5,No
0,1,1,0,1,2,1873,No
0,1,1,0,3,5,714.75,No
3,1,1,0,3,4,1064.75,Yes
1,1,0,1,3,5,671,No
0,0,0,0,3,3,289.5,No
1,0,3,0,2,4,956.75,Yes
3,1,1,1,1,5,851.75,No
3,0,0,2,2,3,1867.25,No
0,1,3,2,3,3,893,No
0,1,1,1,2,4,923.5,No
0,1,1,0,1,2,1119,Yes
0,1,0,1,1,3,883,No
1,0,1,0,2,3,1090,No
0,0,1,0,1,2,996,No
3,0,0,1,1,4,917.75,No
0,1,1,0,2,4,1133,No
1,0,0,1,3,5,1003.25,No
1,1,1,0,2,2,1041.75,No
0,0,1,0,1,4,1121.5,No
3,1,1,0,2,5,1148.25,Yes
3,0,1,1,1,4,1175,No
1,0,1,2,2,5,365.5,No
1,1,1,1,2,3,1119,No
0,1,0,1,2,3,858.75,No
3,0,3,2,1,2,1074.75,No
3,1,3,1,1,3,829.75,No
3,0,1,0,2,2,744,No
1,0,1,0,1,4,1201.75,No
3,0,1,0,3,1,1263.75,No
1,0,0,1,1,2,1209.5,No
1,0,1,1,1,2,1467.5,No
1,1,0,2,2,2,259,No
0,1,3,2,1,4,1030.75,No
1,0,1,2,2,3,729.75,No
1,0,0,0,1,2,1237.25,No
3,0,3,0,2,1,1242.75,No
1,1,3,0,1,5,1752.75,No
1,0,3,1,2,2,973.75,No
0,1,0,2,1,5,763.5,No
1,0,3,0,3,4,241,No
1,1,1,2,1,4,752.5,No
3,0,1,1,2,3,1053,No
0,1,3,0,1,6,883.25,No
3,0,1,1,1,2,1189.5,No
1,1,1,2,2,5,730,No
3,0,1,1,2,5,1241.75,No
0,1,0,0,2,5,1379,No
1,1,3,2,2,2,929.25,No
0,1,0,1,1,3,1295.5,No
0,1,0,0,3,4,644,No
0,1,1,0,1,3,953.25,No
1,1,1,0,2,4,1095,No
0,1,1,0,2,2,1085,No
1,1,1,0,2,5,1053.75,No
1,0,1,2,2,4,978,No
0,0,1,2,2,4,195.25,No
3,1,1,1,2,2,611.75,No
0,1,3,2,2,2,697.75,No
3,0,1,1,2,4,1281,No
0,0,3,2,3,4,1302.25,No
3,0,1,1,2,4,790.75,No
0,0,3,2,1,3,1273.75,No
1,1,1,0,2,3,1019.5,No
3,1,1,1,2,3,954.75,No
1,1,1,2,2,2,969.5,No
1,0,1,0,1,4,766.25,No
1,0,3,1,3,3,729.5,No
0,0,3,0,2,5,1052.5,No
1,1,0,0,4,4,1171.75,No
1,1,0,2,2,3,971.75,No
0,1,1,2,1,5,1216,No
3,0,1,2,3,4,1171,No
3,0,1,1,3,3,1027.5,No
3,1,3,2,3,2,1113.75,Yes
1,1,1,0,3,1,1256.5,No
0,1,1,2,2,3,969.5,No
3,0,0,2,1,5,273,No
1,0,1,1,1,3,774.5,No
1,0,1,1,1,4,1249.25,No
0,1,3,0,4,3,933,No
1,1,1,1,3,2,1813,No
3,1,1,2,1,4,266.5,No
3,1,3,0,1,3,1249.75,No
0,0,0,1,2,3,1697.5,No
3,1,1,0,1,4,1026.5,No
0,0,1,0,2,3,936.25,No
0,1,3,0,1,5,336.75,No
0,1,3,0,1,3,866,No
3,1,1,1,1,3,178,No
1,1,3,0,2,2,970.25,No
0,1,3,2,2,1,728.25,No
3,1,0,0,2,4,168.75,Yes
1,1,3,1,1,3,792.75,No
0,1,3,2,1,3,713.75,No
3,0,3,2,2,3,631.5,No
3,1,0,2,3,4,165.75,No
3,0,3,2,2,3,1090.25,No
1,0,1,1,1,4,1090.5,No
3,1,1,1,3,5,986,No
3,1,3,0,2,3,1065.25,No
1,1,1,0,3,5,1254.75,No
1,1,1,2,2,5,279.25,No
3,0,1,1,1,6,937.75,No
0,1,0,2,1,5,925.25,No
0,1,3,1,1,3,1066.5,No
3,0,3,0,2,3,310.75,No
3,0,0,2,2,3,1271.5,No
1,1,3,1,2,4,1032.75,No
1,0,1,0,1,4,957.5,No
1,0,0,2,1,4,1214.25,No
1,1,0,2,2,3,392.75,No
3,0,1,1,2,2,746.75,Yes
1,1,1,0,2,4,1095.75,Yes
0,0,3,0,2,2,965,No
0,0,1,1,1,4,1281.5,No
3,0,0,2,1,3,1337.25,No
3,0,1,0,2,1,1024.25,No
1,0,0,0,4,4,1131.25,No
1,0,3,2,1,3,960.25,No
1,0,0,2,2,4,1127.5,No
3,1,1,0,1,1,202.25,No
1,1,3,1,3,5,829.25,No
3,0,1,1,1,3,1297.75,No
0,1,0,1,2,5,900.75,No
3,0,1,0,2,4,948.5,No
1,1,0,1,2,3,986.25,No
0,0,1,2,3,5,229.25,No
0,0,1,0,1,3,1246.25,No
3,1,1,0,2,3,1240.25,No
3,1,1,1,3,3,1090.25,No
0,0,1,1,1,3,786.5,No
3,1,1,0,2,3,1386.25,No
3,0,1,2,1,3,1118.25,No
0,0,3,0,3,3,886.5,No
1,1,1,0,1,5,1118,No
3,1,1,2,1,3,998.75,No
3,0,3,2,1,3,1038.75,No
1,1,3,2,2,2,1093.75,No
1,1,0,0,2,4,818.5,No
3,0,3,2,1,3,1109.25,No
3,1,1,2,2,3,295.5,No
1,1,3,0,1,3,1035.75,No
1,0,3,0,2,4,1023,No
1,0,3,2,1,5,975.75,No
3,1,1,2,2,2,1122,No
0,1,1,1,1,3,326.5,No
0,1,0,0,2,5,1108.75,No
0,0,1,2,2,5,1093.5,No
3,1,3,1,1,4,1287.25,No
3,1,1,2,3,3,127.25,No
3,0,0,1,2,4,1712.25,No
0,1,0,0,3,3,987,Yes
0,0,1,1,1,4,1001.5,No
3,1,3,0,3,3,1310.5,No
0,0,0,2,1,2,235,No
3,0,0,2,4,2,943,No
3,1,1,1,1,2,992.25,No
1,1,0,2,1,3,1080.75,No
0,1,1,1,2,5,716.5,No
1,1,0,0,2,4,1077.5,No
3,0,1,1,1,2,1001.75,No
1,1,1,1,1,3,955.5,No
1,0,3,0,1,4,178.75,No
1,1,3,1,1,4,1802.25,No
1,1,0,2,2,2,1074.75,No
3,1,0,2,1,2,1187.75,No
1,0,3,2,2,2,1362.75,No
0,1,0,2,2,3,988,No
0,0,1,0,2,5,953.75,No
3,0,1,2,2,4,959,No
0,1,3,2,3,4,945.25,No
0,1,3,0,2,4,966.5,Yes
0,0,1,1,2,5,1312,No
0,0,3,1,1,3,1141,No
3,0,0,1,3,4,1079.5,No
0,0,0,1,1,3,930,No
3,1,1,2,1,5,380.5,No
0,0,1,0,1,3,1076.5,No
1,0,0,1,2,4,1092.25,No
1,1,0,0,2,3,1062,No
1,0,1,2,4,4,1077,No
3,1,1,0,2,4,992.75,No
3,0,0,1,1,2,1235.5,No
3,1,3,2,2,5,1375,No
0,0,1,0,2,2,976.5,No
0,0,0,1,1,2,1068.5,No
3,1,3,1,3,3,1178.75,No
1,0,0,0,2,5,1016,No
