Customer Number,Offer Accepted,Reward,Mailer Type
15518,No,Cash Back,Letter
15519,No,Points,Postcard
15520,No,Cash Back,Postcard
15521,No,Points,Letter
15522,No,Air Miles,Postcard
15523,No,Points,Letter
15524,No,Cash Back,Postcard
15525,No,Air Miles,Letter
15526,No,Air Miles,Letter
15527,No,Points,Postcard
15528,No,Points,Postcard
15529,No,Air Miles,Letter
15530,No,Points,Postcard
15531,No,Points,Letter
15532,No,Air Miles,Letter
15533,No,Cash Back,Postcard
15534,No,Points,Postcard
15535,No,Points,Letter
15536,No,Cash Back,Postcard
15537,No,Cash Back,Postcard
15538,No,Points,Letter
15539,No,Points,Postcard
15540,No,Cash Back,Postcard
15541,No,Cash Back,Letter
15542,No,Cash Back,Letter
15543,No,Points,Postcard
15544,No,Air Miles,Postcard
15545,No,Air Miles,Postcard
15546,No,Air Miles,Letter
15547,No,Points,Postcard
15548,No,Points,Postcard
15549,No,Points,Letter
15550,Yes,Air Miles,Postcard
15551,No,Air Miles,Letter
15552,No,Points,Postcard
15553,No,Air Miles,Letter
15554,No,Points,Letter
15555,No,Points,Postcard
15556,No,Cash Back,Postcard
15557,No,Air Miles,Postcard
15558,No,Cash Back,Postcard
15559,No,Points,Letter
15560,No,Cash Back,Postcard
15561,No,Cash Back,Letter
15562,No,Cash Back,Postcard
15563,No,Cash Back,Postcard
15564,No,Points,Postcard
15565,No,Cash Back,Letter
15566,No,Air Miles,Postcard
15567,No,Air Miles,Letter
15568,No,Points,Letter
15569,No,Air Miles,Postcard
15570,Yes,Air Miles,Postcard
15571,No,Air Miles,Letter
15572,No,Air Miles,Letter
15573,No,Points,Letter
15574,No,Air Miles,Letter
15575,No,Points,Postcard
15576,No,Air Miles,Letter
15577,No,Cash Back,Letter
15578,No,Cash Back,Postcard
15579,No,Cash Back,Letter
15580,No,Points,Postcard
15581,No,Points,Letter
15582,No,Points,Postcard
15583,No,Air Miles,Letter
15584,No,Air Miles,Letter
15585,No,Points,Postcard
15586,No,Cash Back,Letter
15587,No,Air Miles,Postcard
15588,No,Cash Back,Letter
15589,No,Cash Back,Postcard
15590,No,Cash Back,Postcard
15591,No,Points,Letter
15592,No,Cash Back,Letter
15593,No,Points,Letter
15594,No,Points,Postcard
15595,No,Cash Back,Postcard
15596,No,Points,Postcard
15597,No,Air Miles,Letter
15598,No,Air Miles,Letter
15599,No,Air Miles,Postcard
15600,No,Points,Postcard
15601,No,Points,Letter
15602,No,Cash Back,Letter
15603,No,Points,Letter
15604,No,Points,Letter
15605,No,Cash Back,Postcard
15606,No,Air Miles,Postcard
15607,No,Points,Postcard
15608,No,Points,Letter
15609,No,Points,Postcard
15610,No,Air Miles,Postcard
15611,No,Points,Postcard
15612,No,Cash Back,Letter
15613,No,Cash Back,Postcard
15614,No,Air Miles,Letter
15615,No,Cash Back,Postcard
15616,No,Cash Back,Letter
15617,No,Cash Back,Postcard
15618,Yes,Air Miles,Postcard
15619,No,Air Miles,Postcard
15620,No,Cash Back,Postcard
15621,No,Points,Letter
15622,No,Air Miles,Postcard
15623,No,Cash Back,Letter
15624,No,Cash Back,Postcard
15625,No,Cash Back,Postcard
15626,No,Air Miles,Postcard
15627,No,Air Miles,Postcard
15628,No,Points,Postcard
15629,No,Air Miles,Postcard
15630,No,Cash Back,Postcard
15631,No,Air Miles,Letter
15632,No,Cash Back,Postcard
15633,No,Air Miles,Letter
15634,No,Air Miles,Postcard
15635,No,Air Miles,Postcard
15636,No,Points,Letter
15637,No,Points,Letter
15638,No,Cash Back,Letter
15639,No,Air Miles,Letter
15640,No,Cash Back,Postcard
15641,No,Air Miles,Postcard
15642,No,Air Miles,Postcard
15643,No,Cash Back,Postcard
15644,No,Cash Back,Postcard
15645,No,Cash Back,Letter
15646,No,Cash Back,Postcard
15647,No,Cash Back,Letter
15648,No,Points,Letter
15649,No,Air Miles,Letter
15650,No,Cash Back,Letter
15651,No,Cash Back,Letter
15652,No,Cash Back,Letter
15653,No,Points,Letter
15654,No,Cash Back,Postcard
15655,No,Cash Back,Letter
15656,No,Points,Letter
15657,No,Points,Postcard
15658,No,Points,Postcard
15659,No,Points,Postcard
15660,No,Air Miles,Postcard
15661,No,Points,Letter
15662,No,Cash Back,Postcard
15663,Yes,Points,Postcard
15664,No,Air Miles,Postcard
15665,No,Cash Back,Postcard
15666,No,Points,Letter
15667,Yes,Air Miles,Postcard
15668,No,Air Miles,Letter
15669,No,Air Miles,Letter
15670,No,Cash Back,Postcard
15671,No,Points,Postcard
15672,No,Air Miles,Postcard
15673,No,Cash Back,Letter
15674,No,Cash Back,Postcard
15675,No,Points,Postcard
15676,No,Air Miles,Letter
15677,No,Cash Back,Letter
15678,No,Cash Back,Letter
15679,No,Air Miles,Postcard
15680,No,Points,Letter
15681,No,Points,Letter
15682,No,Points,Letter
15683,No,Points,Postcard
15684,No,Points,Letter
15685,No,Cash Back,Postcard
15686,No,Points,Letter
15687,No,Cash Back,Postcard
15688,No,Cash Back,Postcard
15689,No,Cash Back,Letter
15690,No,Points,Letter
15691,No,Points,Postcard
15692,No,Air Miles,Letter
15693,No,Points,Postcard
15694,No,Cash Back,Postcard
15695,No,Points,Postcard
15696,No,Points,Letter
15697,No,Points,Letter
15698,No,Air Miles,Postcard
15699,No,Cash Back,Postcard
15700,No,Points,Letter
15701,No,Air Miles,Letter
15702,No,Cash Back,Letter
15703,No,Air Miles,Postcard
15704,No,Points,Postcard
15705,No,Points,Letter
15706,No,Air Miles,Postcard
15707,No,Points,Postcard
15708,No,Cash Back,Letter
15709,No,Points,Letter
15710,No,Cash Back,Postcard
15711,No,Cash Back,Postcard
15712,No,Cash Back,Postcard
15713,No,Air Miles,Postcard
15714,No,Points,Letter
15715,No,Air Miles,Letter
15716,No,Points,Postcard
15717,No,Cash Back,Letter
15718,No,Cash Back,Letter
15719,No,Air Miles,Letter
15720,No,Air Miles,Letter
15721,No,Points,Postcard
15722,No,Air Miles,Postcard
15723,No,Air Miles,Letter
15724,No,Cash Back,Letter
15725,No,Air Miles,Letter
15726,No,Cash Back,Letter
15727,Yes,Points,Postcard
15728,No,Points,Letter
15729,Yes,Air Miles,Letter
15730,No,Points,Postcard
15731,No,Cash Back,Postcard
15732,No,Air Miles,Postcard
15733,No,Points,Letter
15734,No,Points,Postcard
15735,No,Cash Back,Letter
15736,No,Cash Back,Letter
15737,No,Air Miles,Postcard
15738,Yes,Air Miles,Postcard
15739,No,Cash Back,Postcard
15740,Yes,Points,Postcard
15741,No,Cash Back,Letter
15742,No,Air Miles,Letter
15743,No,Air Miles,Postcard
15744,No,Points,Letter
15745,No,Cash Back,Letter
15746,No,Cash Back,Postcard
15747,No,Cash Back,Letter
15748,No,Air Miles,Letter
15749,No,Cash Back,Postcard
15750,No,Air Miles,Letter
15751,No,Points,Letter
15752,No,Air Miles,Postcard
15753,No,Points,Postcard
15754,No,Points,Postcard
15755,No,Points,Postcard
15756,No,Cash Back,Postcard
15757,No,Cash Back,Letter
15758,No,Air Miles,Postcard
15759,No,Air Miles,Letter
15760,No,Cash Back,Postcard
15761,No,Cash Back,Letter
15762,No,Cash Back,Letter
15763,No,Air Miles,Letter
15764,Yes,Points,Postcard
15765,No,Air Miles,Letter
15766,No,Cash Back,Postcard
15767,Yes,Air Miles,Postcard
15768,No,Points,Letter
15769,No,Air Miles,Postcard
15770,No,Points,Letter
15771,No,Cash Back,Letter
15772,No,Cash Back,Letter
15773,No,Cash Back,Postcard
15774,No,Air Miles,Postcard
15775,No,Cash Back,Postcard
15776,No,Air Miles,Letter
15777,Yes,Air Miles,Postcard
15778,No,Air Miles,Postcard
15779,No,Cash Back,Postcard
15780,No,Cash Back,Postcard
15781,Yes,Points,Postcard
15782,No,Points,Postcard
15783,No,Cash Back,Postcard
15784,No,Cash Back,Postcard
15785,No,Points,Letter
15786,No,Air Miles,Letter
15787,No,Cash Back,Postcard
15788,No,Air Miles,Letter
15789,No,Air Miles,Letter
15790,No,Cash Back,Postcard
15791,No,Cash Back,Letter
15792,No,Points,Letter
15793,No,Cash Back,Postcard
15794,No,Points,Letter
15795,No,Cash Back,Postcard
15796,Yes,Cash Back,Letter
15797,No,Cash Back,Postcard
15798,No,Air Miles,Postcard
15799,No,Cash Back,Postcard
15800,No,Points,Postcard
15801,No,Points,Letter
15802,Yes,Points,Letter
15803,No,Points,Letter
15804,No,Points,Postcard
15805,No,Cash Back,Letter
15806,No,Air Miles,Postcard
15807,No,Cash Back,Letter
15808,No,Air Miles,Letter
15809,No,Air Miles,Postcard
15810,No,Cash Back,Letter
15811,No,Points,Letter
15812,No,Air Miles,Letter
15813,No,Cash Back,Postcard
15814,No,Points,Letter
15815,No,Points,Postcard
15816,No,Air Miles,Letter
15817,No,Cash Back,Letter
15818,No,Air Miles,Letter
15819,No,Cash Back,Letter
15820,No,Air Miles,Letter
15821,No,Points,Postcard
15822,No,Points,Letter
15823,No,Air Miles,Postcard
15824,No,Points,Postcard
15825,No,Air Miles,Letter
15826,No,Air Miles,Letter
15827,No,Points,Letter
15828,No,Cash Back,Letter
15829,No,Air Miles,Letter
15830,No,Points,Postcard
15831,No,Cash Back,Letter
15832,No,Cash Back,Postcard
15833,No,Cash Back,Letter
15834,No,Air Miles,Postcard
15835,No,Air Miles,Postcard
15836,No,Points,Letter
15837,No,Points,Postcard
15838,No,Air Miles,Letter
15839,No,Air Miles,Postcard
15840,No,Points,Letter
15841,No,Air Miles,Letter
15842,No,Cash Back,Letter
15843,No,Cash Back,Postcard
15844,No,Points,Letter
15845,No,Cash Back,Letter
15846,No,Points,Letter
15847,No,Air Miles,Letter
15848,No,Air Miles,Postcard
15849,No,Cash Back,Letter
15850,No,Cash Back,Letter
15851,No,Cash Back,Letter
15852,No,Points,Letter
15853,No,Cash Back,Letter
15854,No,Cash Back,Postcard
15855,No,Cash Back,Letter
15856,Yes,Points,Postcard
15857,No,Cash Back,Letter
15858,No,Air Miles,Postcard
15859,No,Cash Back,Postcard
15860,No,Air Miles,Letter
15861,No,Air Miles,Letter
15862,No,Points,Postcard
15863,No,Cash Back,Postcard
15864,No,Air Miles,Postcard
15865,No,Air Miles,Postcard
15866,No,Air Miles,Letter
15867,No,Points,Letter
15868,Yes,Air Miles,Letter
15869,No,Points,Letter
15870,No,Points,Letter
15871,No,Points,Postcard
15872,No,Cash Back,Postcard
15873,No,Points,Postcard
15874,No,Cash Back,Postcard
15875,No,Cash Back,Letter
15876,No,Cash Back,Postcard
15877,No,Points,Postcard
15878,No,Points,Letter
15879,No,Points,Postcard
15880,No,Air Miles,Postcard
15881,No,Air Miles,Postcard
15882,No,Points,Postcard
15883,Yes,Air Miles,Postcard
15884,No,Air Miles,Postcard
15885,No,Points,Letter
15886,No,Points,Letter
15887,No,Air Miles,Postcard
15888,No,Points,Letter
15889,No,Air Miles,Postcard
15890,No,Air Miles,Postcard
15891,No,Cash Back,Postcard
15892,No,Points,Letter
15893,No,Air Miles,Postcard
15894,No,Air Miles,Postcard
15895,Yes,Points,Postcard
15896,No,Cash Back,Letter
15897,No,Points,Postcard
15898,Yes,Air Miles,Postcard
15899,No,Air Miles,Postcard
15900,No,Points,Postcard
15901,No,Air Miles,Postcard
15902,No,Points,Letter
15903,No,Points,Letter
15904,No,Points,Letter
15905,No,Cash Back,Postcard
15906,No,Air Miles,Postcard
15907,No,Cash Back,Postcard
15908,No,Cash Back,Postcard
15909,No,Points,Letter
15910,No,Points,Letter
15911,No,Points,Postcard
15912,No,Cash Back,Letter
15913,No,Cash Back,Letter
15914,No,Points,Letter
15915,No,Cash Back,Postcard
15916,No,Points,Postcard
15917,No,Points,Postcard
15918,No,Points,Letter
15919,No,Air Miles,Postcard
15920,No,Cash Back,Letter
15921,No,Air Miles,Letter
15922,No,Cash Back,Postcard
15923,No,Cash Back,Letter
15924,No,Points,Postcard
15925,No,Air Miles,Postcard
15926,No,Air Miles,Letter
15927,No,Cash Back,Letter
15928,No,Cash Back,Postcard
15929,No,Points,Postcard
15930,No,Air Miles,Postcard
15931,No,Points,Letter
15932,No,Cash Back,Letter
15933,No,Points,Postcard
15934,No,Air Miles,Postcard
15935,No,Air Miles,Letter
15936,No,Cash Back,Letter
15937,No,Cash Back,Postcard
15938,No,Points,Letter
15939,No,Air Miles,Postcard
15940,No,Points,Postcard
15941,No,Air Miles,Postcard
15942,No,Cash Back,Postcard
15943,No,Points,Postcard
15944,No,Air Miles,Letter
15945,No,Air Miles,Postcard
15946,No,Cash Back,Postcard
15947,No,Cash Back,Letter
15948,No,Cash Back,Letter
15949,No,Points,Letter
15950,No,Points,Letter
15951,No,Cash Back,Postcard
15952,No,Points,Postcard
15953,No,Cash Back,Postcard
15954,No,Air Miles,Letter
15955,No,Points,Postcard
15956,No,Air Miles,Letter
15957,No,Air Miles,Postcard
15958,No,Cash Back,Letter
15959,No,Air Miles,Postcard
15960,No,Points,Postcard
15961,No,Air Miles,Postcard
15962,No,Cash Back,Postcard
15963,No,Air Miles,Letter
15964,No,Cash Back,Letter
15965,No,Air Miles,Postcard
15966,Yes,Points,Postcard
15967,No,Air Miles,Postcard
15968,No,Air Miles,Postcard
15969,Yes,Points,Postcard
15970,No,Points,Postcard
15971,No,Points,Letter
15972,No,Cash Back,Postcard
15973,No,Air Miles,Postcard
15974,No,Cash Back,Postcard
15975,No,Air Miles,Letter
15976,No,Cash Back,Letter
15977,No,Air Miles,Postcard
15978,No,Cash Back,Letter
15979,No,Air Miles,Postcard
15980,No,Points,Letter
15981,No,Cash Back,Letter
15982,No,Points,Postcard
15983,No,Air Miles,Letter
15984,No,Air Miles,Postcard
15985,No,Air Miles,Postcard
15986,No,Points,Letter
15987,No,Cash Back,Postcard
15988,No,Points,Postcard
15989,No,Cash Back,Postcard
15990,No,Cash Back,Postcard
15991,No,Air Miles,Postcard
15992,No,Cash Back,Postcard
15993,No,Points,Letter
15994,No,Points,Postcard
15995,No,Cash Back,Postcard
15996,No,Air Miles,Postcard
15997,No,Points,Letter
15998,No,Air Miles,Postcard
15999,No,Cash Back,Letter
16000,No,Air Miles,Postcard
16001,No,Cash Back,Letter
16002,No,Air Miles,Letter
16003,No,Air Miles,Letter
16004,No,Cash Back,Letter
16005,No,Cash Back,Postcard
16006,No,Air Miles,Letter
16007,No,Points,Postcard
16008,No,Points,Letter
16009,No,Air Miles,Postcard
16010,No,Cash Back,Letter
16011,No,Cash Back,Postcard
16012,No,Cash Back,Postcard
16013,No,Cash Back,Postcard
16014,Yes,Air Miles,Postcard
16015,No,Air Miles,Postcard
16016,No,Cash Back,Letter
16017,Yes,Points,Postcard
16018,No,Air Miles,Letter
16019,No,Points,Letter
16020,No,Points,Letter
16021,No,Cash Back,Letter
16022,No,Air Miles,Letter
16023,No,Cash Back,Postcard
16024,No,Points,Letter
16025,No,Air Miles,Postcard
16026,No,Points,Postcard
16027,No,Air Miles,Letter
16028,No,Air Miles,Letter
16029,No,Air Miles,Postcard
16030,No,Cash Back,Postcard
16031,No,Air Miles,Letter
16032,No,Cash Back,Letter
16033,No,Air Miles,Postcard
16034,No,Cash Back,Postcard
16035,No,Points,Postcard
16036,No,Points,Letter
16037,No,Points,Letter
16038,No,Cash Back,Postcard
16039,No,Air Miles,Letter
16040,No,Points,Letter
16041,No,Cash Back,Letter
16042,No,Points,Letter
16043,No,Air Miles,Letter
16044,No,Air Miles,Postcard
16045,No,Cash Back,Letter
16046,No,Points,Postcard
16047,No,Points,Letter
16048,No,Air Miles,Letter
16049,No,Air Miles,Letter
16050,No,Points,Postcard
16051,No,Points,Postcard
16052,No,Air Miles,Letter
16053,Yes,Air Miles,Postcard
16054,No,Air Miles,Postcard
16055,No,Cash Back,Postcard
16056,No,Air Miles,Postcard
16057,No,Points,Postcard
16058,No,Cash Back,Postcard
16059,No,Air Miles,Postcard
16060,No,Cash Back,Letter
16061,No,Air Miles,Letter
16062,No,Cash Back,Postcard
16063,No,Air Miles,Letter
16064,No,Cash Back,Letter
16065,Yes,Air Miles,Postcard
16066,No,Points,Postcard
16067,No,Points,Letter
16068,No,Cash Back,Postcard
16069,No,Points,Postcard
16070,No,Points,Postcard
16071,No,Cash Back,Letter
16072,No,Points,Letter
16073,No,Air Miles,Postcard
16074,No,Cash Back,Letter
16075,No,Cash Back,Letter
16076,No,Air Miles,Letter
16077,No,Cash Back,Postcard
16078,No,Air Miles,Postcard
16079,No,Points,Letter
16080,No,Cash Back,Letter
16081,Yes,Points,Postcard
16082,No,Points,Letter
16083,No,Cash Back,Letter
16084,No,Cash Back,Postcard
16085,No,Cash Back,Postcard
16086,Yes,Points,Postcard
16087,No,Cash Back,Postcard
16088,No,Air Miles,Postcard
16089,No,Cash Back,Postcard
16090,No,Air Miles,Postcard
16091,No,Cash Back,Letter
16092,Yes,Air Miles,Postcard
16093,No,Cash Back,Postcard
16094,Yes,Air Miles,Postcard
16095,No,Cash Back,Postcard
16096,No,Air Miles,Postcard
16097,No,Points,Letter
16098,No,Cash Back,Letter
16099,No,Cash Back,Postcard
16100,No,Points,Postcard
16101,No,Points,Letter
16102,No,Cash Back,Postcard
16103,No,Points,Postcard
16104,No,Air Miles,Letter
16105,No,Air Miles,Letter
16106,No,Air Miles,Postcard
16107,No,Air Miles,Postcard
16108,No,Points,Letter
16109,No,Air Miles,Postcard
16110,No,Air Miles,Letter
16111,No,Air Miles,Letter
16112,No,Points,Letter
16113,No,Cash Back,Postcard
16114,No,Air Miles,Letter
16115,No,Cash Back,Postcard
16116,No,Cash Back,Postcard
16117,No,Points,Postcard
16118,No,Cash Back,Postcard
16119,No,Cash Back,Postcard
16120,No,Cash Back,Postcard
16121,Yes,Points,Letter
16122,No,Cash Back,Postcard
16123,No,Cash Back,Postcard
16124,No,Air Miles,Postcard
16125,No,Cash Back,Postcard
16126,No,Cash Back,Postcard
16127,No,Air Miles,Postcard
16128,No,Air Miles,Letter
16129,No,Air Miles,Postcard
16130,No,Points,Letter
16131,No,Points,Postcard
16132,No,Points,Letter
16133,No,Points,Letter
16134,No,Cash Back,Postcard
16135,No,Points,Letter
16136,Yes,Air Miles,Postcard
16137,No,Cash Back,Postcard
16138,Yes,Points,Letter
16139,No,Points,Letter
16140,No,Points,Letter
16141,Yes,Points,Postcard
16142,No,Air Miles,Letter
16143,No,Points,Letter
16144,No,Air Miles,Letter
16145,No,Points,Postcard
16146,No,Cash Back,Letter
16147,No,Points,Postcard
16148,No,Air Miles,Postcard
16149,No,Points,Postcard
16150,No,Cash Back,Letter
16151,No,Points,Postcard
16152,No,Cash Back,Letter
16153,No,Cash Back,Postcard
16154,No,Points,Letter
16155,No,Points,Postcard
16156,No,Cash Back,Letter
16157,No,Cash Back,Postcard
16158,Yes,Air Miles,Postcard
16159,No,Air Miles,Postcard
16160,No,Points,Postcard
16161,No,Cash Back,Postcard
16162,No,Air Miles,Postcard
16163,No,Air Miles,Letter
16164,No,Air Miles,Letter
16165,No,Points,Letter
16166,No,Cash Back,Postcard
16167,No,Cash Back,Letter
16168,No,Points,Letter
16169,Yes,Points,Letter
16170,No,Air Miles,Letter
16171,No,Air Miles,Letter
16172,No,Points,Letter
16173,Yes,Cash Back,Letter
16174,No,Cash Back,Postcard
16175,No,Points,Letter
16176,No,Cash Back,Letter
16177,No,Cash Back,Postcard
16178,No,Points,Letter
16179,No,Cash Back,Letter
16180,No,Air Miles,Postcard
16181,No,Points,Postcard
16182,No,Cash Back,Letter
16183,No,Points,Postcard
16184,No,Cash Back,Letter
16185,No,Cash Back,Postcard
16186,No,Points,Letter
16187,No,Air Miles,Letter
16188,No,Cash Back,Postcard
16189,No,Points,Postcard
16190,No,Points,Postcard
16191,No,Air Miles,Postcard
16192,No,Cash Back,Postcard
16193,No,Cash Back,Letter
16194,Yes,Air Miles,Letter
16195,No,Cash Back,Letter
16196,No,Points,Letter
16197,No,Points,Letter
16198,No,Points,Letter
16199,No,Cash Back,Letter
16200,No,Air Miles,Postcard
16201,No,Cash Back,Postcard
16202,No,Air Miles,Letter
16203,No,Air Miles,Letter
16204,No,Cash Back,Letter
16205,No,Air Miles,Postcard
16206,No,Air Miles,Letter
16207,No,Cash Back,Postcard
16208,No,Air Miles,Letter
16209,No,Cash Back,Postcard
16210,No,Air Miles,Letter
16211,No,Air Miles,Letter
16212,No,Cash Back,Postcard
16213,No,Points,Postcard
16214,No,Cash Back,Letter
16215,No,Points,Letter
16216,No,Cash Back,Letter
16217,No,Points,Letter
16218,No,Cash Back,Letter
16219,Yes,Points,Postcard
16220,No,Points,Letter
16221,No,Air Miles,Letter
16222,No,Cash Back,Letter
