Customer Number,Income Level,Credit Rating,Credit Cards Held,Household Size,Average Balance
15815,Low,Medium,2,1,1390.5
15816,Low,Low,3,5,1775.5
15817,Medium,Low,2,1,752.75
15818,High,High,1,3,1018.75
15819,Low,Medium,2,3,209.5
15820,High,Low,1,3,672.5
15821,Medium,Low,2,3,1030.75
15822,Medium,High,1,4,996.75
15823,Low,High,2,4,185.5
15824,Medium,High,1,3,183.75
15825,Medium,Medium,3,5,122
15826,High,Medium,1,4,1238.5
15827,Medium,Medium,1,3,224.5
15828,Medium,High,2,3,999.25
15829,Medium,Low,1,2,139.25
15830,Low,High,2,1,1083.75
15831,Low,Medium,1,5,1213.5
15832,Medium,Medium,2,5,1121.25
15833,Low,Medium,2,2,1002.25
15834,Low,Medium,3,4,1167.25
15835,Low,Medium,1,2,232.25
15836,Medium,High,3,3,863.5
15837,Medium,Medium,2,3,914.75
15838,High,High,2,5,1037
15839,High,Medium,3,4,209.25
15840,High,Low,3,2,1153.25
15841,Medium,Low,2,3,1016.75
15842,Medium,Medium,3,2,1303.5
15843,Medium,Low,1,2,1200.25
15844,Low,Medium,2,3,750
15845,Medium,Low,1,4,1374.25
15846,Low,Medium,2,4,1143
15847,High,Low,2,2,923.75
15848,Medium,High,1,3,1249.25
15849,Medium,Low,1,2,862.75
15850,Medium,High,3,1,646
15851,Medium,High,3,4,737.5
15852,Medium,Low,2,3,1128
15853,Medium,High,2,6,1025.75
15854,High,High,1,4,1223
15855,Medium,Low,1,3,1307.5
15856,Medium,Medium,2,4,1153.75
15857,High,Medium,2,4,363.25
15858,Medium,Medium,3,4,338
15859,Medium,High,2,1,959.75
15860,High,Low,2,3,1094.25
15861,Low,Low,1,2,991.25
15862,Low,Low,1,4,1126.5
15863,High,Low,2,4,1242
15864,Medium,High,4,1,1200.5
15865,Low,Medium,2,4,1437.25
15866,High,Low,1,5,1060.25
15867,High,Low,2,4,1354
15868,Medium,Low,2,2,1172
15869,Low,High,3,5,743.75
15870,High,Low,4,3,1011
15871,Low,Medium,2,3,1063
15872,Low,High,3,2,891.5
15873,High,High,3,2,1200.25
15874,High,Medium,1,2,1195.25
15875,Medium,High,2,4,1285.75
15876,High,Low,3,2,933.75
15877,High,Medium,2,3,728.75
15878,Medium,High,2,3,1064.25
15879,High,Medium,3,5,774.25
15880,High,High,2,3,1022.25
15881,High,Low,2,5,1214
15882,Low,Medium,2,3,982.5
15883,High,High,2,4,943.75
15884,Medium,Medium,1,4,850.5
15885,Medium,Medium,3,6,1304.75
15886,Medium,Low,2,4,1730.75
15887,Medium,Low,2,3,1248
15888,Low,Low,2,2,1104.75
15889,Medium,High,1,5,1106.75
15890,Medium,Low,1,4,742.5
15891,Medium,Low,1,4,877.75
15892,Medium,Medium,1,5,665.5
15893,Medium,High,2,4,1218
15894,Medium,Medium,1,2,329.5
15895,Medium,Low,3,4,1008.5
15896,High,High,3,1,1212.5
15897,High,High,2,5,357.25
15898,Medium,Low,3,4,214.75
15899,High,High,3,3,970.25
15900,Medium,Medium,1,2,1041.5
15901,Medium,Low,2,5,1208.25
15902,High,Low,2,3,545.75
15903,High,Low,2,3,1158
15904,High,High,2,2,147.5
15905,Low,High,1,5,1426.75
15906,High,Medium,2,2,1106.75
15907,High,High,1,3,790
15908,High,Medium,2,3,852.5
15909,Low,Medium,2,5,957
15910,High,Low,2,2,1429.75
15911,High,Low,2,6,1271.5
15912,Low,High,3,3,991.75
15913,Medium,High,2,5,1297.75
15914,Low,Medium,3,3,300
15915,Low,High,1,4,178.5
15916,Low,Medium,1,4,1108.75
15917,Medium,Low,1,3,198.5
15918,Low,High,2,3,1135.75
15919,High,Medium,3,4,995.5
15920,Medium,High,1,3,360.75
15921,Low,High,2,3,1162
15922,Medium,Low,2,3,1403
15923,High,Low,2,4,1233.75
15924,Medium,Low,3,5,953
15925,Medium,Medium,1,5,165.25
15926,High,Low,2,5,185.25
15927,High,Low,1,3,898.75
15928,High,High,1,2,741.25
15929,Medium,High,1,2,969.75
15930,Medium,Low,2,4,747.75
15931,Medium,Medium,3,3,1056.25
15932,Medium,High,1,4,1036.25
15933,High,Low,2,4,1152
15934,Low,High,2,2,0
15935,Medium,High,1,2,1235.75
15936,Medium,Medium,3,3,1749.75
15937,Medium,Medium,2,4,683.5
15938,High,High,1,4,781
15939,Low,Low,1,4,1289.5
15940,Medium,High,2,3,397.25
15941,Medium,High,1,2,965.25
15942,High,Low,2,3,790
15943,Medium,High,1,3,833.5
15944,Medium,High,3,2,1246.75
15945,High,Low,2,3,1101.75
15946,Medium,High,2,3,1043.75
15947,Medium,Medium,1,4,780
15948,High,Medium,1,4,241.75
15949,Medium,High,3,3,819.5
15950,Low,Medium,3,3,1134.75
15951,High,High,3,3,1044
15952,High,Low,1,4,1074.5
15953,Medium,Medium,2,5,660
15954,Low,Medium,3,3,675.25
15955,Medium,Low,1,3,1247.75
15956,Medium,High,2,6,590
15957,Low,Medium,1,4,252.75
15958,Medium,Medium,1,5,1007
15959,Low,Medium,1,3,1249.5
15960,Medium,Medium,3,4,891.25
15961,High,Medium,3,1,991.75
15962,Medium,High,2,3,161.75
15963,Medium,Low,1,4,1231.25
15964,Medium,High,2,5,950
15965,Medium,High,1,4,308
15966,Low,Low,2,4,1036.75
15967,Medium,High,4,3,1242.5
15968,High,Medium,3,5,1163.5
15969,Medium,Low,1,3,1051
15970,Medium,Medium,2,2,1133.25
15971,High,Medium,2,5,1107.25
15972,High,Medium,2,3,948.25
15973,High,Medium,1,3,1355.75
15974,High,Medium,1,4,1235
15975,Medium,Low,1,4,1061
15976,Low,Low,3,5,211.25
15977,Medium,Low,2,1,1131.5
15978,High,Medium,1,2,818.75
15979,Medium,Medium,2,5,158.25
15980,Medium,High,4,4,874.5
15981,Medium,High,2,4,374.75
15982,Low,Medium,2,1,845.25
15983,Medium,Low,2,6,209.25
15984,Medium,High,1,4,1242.25
15985,Medium,High,3,4,1038.75
15986,High,Medium,2,3,1204
15987,Medium,Low,1,3,1087.5
15988,Medium,High,4,4,717
15989,High,Low,3,1,1222.5
15990,Low,High,3,4,1061.5
15991,Low,High,3,4,1214.75
15992,High,Medium,2,6,1805
15993,High,High,3,3,823
15994,Low,Medium,3,3,703
15995,Medium,High,3,3,745.5
15996,Medium,Medium,2,2,1277.25
15997,Medium,Low,1,4,1028
15998,Low,Medium,1,3,957
15999,Medium,High,2,3,1393
16000,Low,High,2,4,778.25
16001,Medium,Low,2,3,849.5
16002,Low,Low,2,6,1061.75
16003,Medium,High,2,3,1065.25
16004,Medium,High,2,5,675.25
16005,Low,Medium,3,2,1293.75
16006,High,High,4,2,748
16007,Low,Medium,2,4,826.25
16008,High,High,2,3,1107.25
16009,Medium,High,3,4,158.25
16010,Low,High,2,3,255.75
16011,High,Medium,2,3,1171.25
16012,Medium,Medium,2,5,694.25
16013,High,High,1,4,745.25
16014,High,Low,1,4,940.25
16015,Medium,Medium,1,3,807
16016,Low,High,1,2,1072
16017,Low,Medium,3,4,1131.5
16018,Low,Low,2,2,1151
16019,Low,Low,4,6,1400.5
16020,High,High,2,3,968.5
16021,Low,Medium,1,5,937.75
16022,Medium,Medium,2,2,863.25
16023,Low,Medium,2,4,665
16024,Medium,High,1,5,970.75
16025,Medium,Low,1,3,815.25
16026,High,Low,2,1,1148.75
16027,Medium,High,1,3,716.5
16028,Low,Medium,1,2,831.25
16029,Medium,High,1,3,312.75
16030,Low,Low,1,4,1791.75
16031,Low,High,2,5,1058.75
16032,High,High,1,3,781.5
16033,Medium,Medium,1,3,1122.75
16034,High,Low,1,3,1064.75
16035,Low,High,1,4,761
16036,Medium,Medium,2,4,723.75
16037,High,High,3,3,310.25
16038,Medium,High,3,4,1275.25
16039,Low,Low,2,2,1049.5
16040,Medium,Low,1,2,289
16041,Medium,Medium,4,3,961
16042,High,Low,2,3,893.25
16043,Medium,Medium,2,2,143.5
16044,Medium,Low,2,2,1190.75
16045,Low,High,1,6,1192.25
16046,Low,Low,4,2,948.25
16047,Medium,Low,1,3,1515.75
16048,Low,Medium,3,2,1216.75
16049,Medium,High,2,3,1303
16050,Medium,High,2,4,868.25
16051,High,Medium,1,2,1177
16052,Medium,Low,2,3,1021.25
16053,Medium,High,1,3,151.5
16054,Medium,Low,3,5,1022
16055,Medium,High,3,3,1278.75
16056,Medium,Medium,1,3,278.5
16057,Low,Medium,2,4,1083.5
16058,Medium,Medium,1,2,306
16059,Medium,Medium,2,5,1699.25
16060,Low,Low,1,4,1160
16061,Low,High,3,3,1140.5
16062,High,Medium,4,2,866.25
16063,High,Low,3,4,1123.5
16064,High,Low,1,4,833.75
16065,Low,Low,4,2,990
16066,Medium,Low,2,3,969.75
16067,Medium,Low,2,3,1124
16068,High,Low,2,2,971.75
16069,Medium,Medium,1,5,821.25
16070,High,Medium,3,3,1036.25
16071,Medium,High,2,5,782.75
16072,Medium,Medium,2,3,133
16073,Medium,Low,2,4,989.25
16074,Medium,High,1,4,1565.25
16075,High,High,2,6,1729
16076,Low,Low,2,3,1060.75
16077,Medium,Low,2,4,1038.25
16078,Low,High,2,5,991.5
16079,Low,Medium,2,3,1070
16080,Medium,Low,3,3,1538.5
16081,Medium,Low,1,4,1071
16082,Low,Low,1,2,985
16083,Medium,Low,2,3,1306.5
16084,Low,High,1,6,949
16085,High,Low,1,3,235
16086,Medium,Medium,2,4,1256
16087,Medium,High,1,5,1340.25
16088,Low,Low,2,2,1223.75
16089,Low,Medium,1,4,660.25
16090,High,Medium,4,3,822.5
16091,Medium,Low,2,2,991.5
16092,Medium,Medium,3,4,1088.5
16093,High,High,3,3,1012.25
16094,High,Low,1,3,330.75
16095,High,Medium,3,3,1219
16096,Low,Medium,1,4,926.25
16097,Medium,Medium,2,4,968
16098,Medium,High,3,4,1050.75
16099,Medium,Medium,3,6,799.5
16100,Medium,Low,1,3,744
16101,High,Medium,3,2,1285.5
16102,Medium,High,2,4,1021
16103,Medium,High,2,5,1003.5
16104,Medium,Medium,2,4,1115.5
16105,High,Medium,3,6,1079.25
16106,Medium,Low,2,3,734.25
16107,Medium,Medium,2,6,1038.5
16108,High,High,1,1,771
16109,Medium,Medium,2,4,797
16110,Low,Medium,2,1,1279
16111,Low,Medium,2,3,1366
16112,Medium,Medium,1,5,965
16113,Medium,High,1,4,1231
16114,Medium,Medium,1,2,1426.5
16115,Medium,Medium,1,1,1040
16116,Medium,Low,2,5,766.25
16117,Medium,High,1,4,1139.25
16118,Medium,Low,2,5,192.5
16119,Medium,Medium,1,2,1210
16120,Low,Medium,2,1,939.75
16121,Medium,Low,3,3,1433.75
16122,Low,High,3,4,1174.5
16123,Medium,Medium,1,5,1237
16124,Low,High,3,5,1249.75
16125,Medium,Medium,1,3,1085.25
16126,Low,Medium,2,4,780.5
16127,Low,Medium,1,4,811.25
16128,Medium,Medium,1,3,290.25
16129,Medium,Low,3,4,1368.25
16130,Medium,Medium,3,4,211.25
16131,Medium,Medium,2,4,773.5
16132,Medium,Low,2,2,858.5
16133,High,High,3,4,839
16134,Medium,Low,2,5,1038.5
16135,Medium,Low,1,5,1177
16136,High,Low,3,3,685.5
16137,Medium,High,1,3,1106.5
16138,Low,Low,4,3,975.75
16139,Medium,Medium,1,4,1046.5
16140,Medium,Medium,3,3,975.25
16141,Low,Low,1,3,1262.25
16142,Medium,Medium,3,6,1436.75
16143,Low,Medium,2,5,1152
16144,Medium,High,2,5,149.25
16145,Medium,Medium,1,5,1128.75
16146,High,Low,1,3,1390.25
16147,Low,Medium,1,4,318.75
16148,Medium,Low,2,4,1093.25
16149,Low,Medium,1,3,166
16150,Medium,High,2,5,1277.5
16151,Medium,High,2,4,1123.75
16152,High,Medium,3,4,253.25
16153,High,Medium,2,4,844
16154,High,Low,4,3,1202.75
16155,Low,Medium,2,4,292.75
16156,Medium,High,1,5,629.75
16157,Low,Low,1,4,1084.75
16158,Medium,Low,1,5,1186.75
16159,High,High,2,4,1026.75
16160,Medium,Low,1,5,1247.5
16161,Medium,Medium,2,3,1122.5
16162,Low,High,2,2,1094.75
16163,Medium,Medium,2,3,1062.75
16164,Low,High,2,1,1202.5
16165,Medium,Medium,2,5,218.75
16166,Low,Low,2,5,905.25
16167,High,Low,1,4,1146.75
16168,Low,Low,2,4,915
16169,Medium,Low,1,3,266
16170,Low,Low,2,3,649
16171,Medium,High,3,4,1038.25
16172,Medium,Medium,2,6,211.5
16173,Low,Low,1,5,1156
16174,Low,High,1,4,1767.25
16175,High,Low,2,4,999
16176,High,High,3,4,790
16177,High,Low,4,4,957.75
16178,Medium,High,2,3,1384.25
16179,High,Low,2,1,257.5
16180,Medium,High,2,3,705.75
16181,Medium,High,2,4,948.5
16182,Low,Medium,2,4,1121.75
16183,Medium,Medium,1,3,1390.75
16184,Medium,Medium,2,5,1018.25
16185,Medium,Medium,2,6,1162.25
16186,Medium,Medium,4,4,1064.5
16187,High,High,3,4,1145.75
16188,Low,Medium,2,4,1186.75
16189,High,Low,2,3,421.75
16190,Low,High,2,3,725.75
16191,High,High,1,6,804
16192,Medium,Low,1,4,1251.75
16193,High,High,2,4,1099
16194,High,High,2,2,1028
16195,Medium,Medium,2,4,923.5
16196,High,High,2,3,941.5
16197,Low,High,2,3,287
16198,Medium,Low,2,5,1000
16199,Medium,Medium,4,2,1273.75
16200,Low,High,2,2,1354
16201,Medium,Low,1,5,1166.75
16202,Medium,Medium,1,3,1118.75
16203,Medium,High,4,4,1065.25
16204,High,High,3,4,339.25
16205,Low,High,3,6,1678
16206,Low,High,2,4,1012.25
16207,Medium,High,1,3,1235.25
16208,High,Medium,1,3,1159.5
16209,Medium,Medium,2,4,1120.25
16210,Medium,High,3,2,347.25
16211,High,Low,1,4,976.25
16212,Medium,High,3,4,1119.75
16213,High,Medium,1,4,902.5
16214,Medium,Low,4,4,898.5
16215,Low,Medium,1,5,1085.25
16216,Medium,Medium,2,4,252.25
16217,Low,High,1,3,1055.75
16218,Low,Medium,2,4,1063.5
16219,Medium,Medium,1,3,132.25
16220,Medium,High,2,4,839
16221,Low,Medium,2,3,1012
16222,High,High,1,4,879.25
16223,Medium,High,2,5,883
16224,Medium,High,2,4,932.25
16225,Low,Medium,1,5,1028.5
16226,High,Medium,3,4,284.5
16227,High,Medium,1,4,1101.75
16228,Low,Medium,3,3,268.75
16229,Medium,Low,1,2,787.5
16230,Medium,Medium,2,4,1156.25
16231,Low,High,3,5,787.75
16232,High,Medium,2,4,1323.75
16233,High,Low,2,4,1403
16234,Medium,Medium,1,3,1457.25
16235,Medium,Medium,1,4,1052.25
16236,Low,Low,1,3,753
16237,Low,Low,1,3,209.5
16238,High,Low,1,4,979
16239,High,Low,2,3,1273.5
16240,Medium,Low,2,4,1056.5
16241,Low,High,1,5,1452.75
16242,High,Medium,2,4,337.75
16243,Medium,Medium,4,3,956.75
16244,Medium,Medium,2,1,870.25
16245,Medium,Medium,2,1,1314.25
16246,High,Low,2,4,838.75
16247,Low,High,3,5,1281.75
16248,Low,Low,4,2,1019
16249,Medium,Low,3,4,1793.25
16250,Medium,Medium,2,4,1094.75
16251,Medium,Low,1,4,360.75
16252,Medium,High,3,4,902.25
16253,Low,Low,1,6,693.75
16254,High,Low,1,4,988
16255,Low,High,1,4,994.75
16256,Low,High,3,4,1131.75
16257,High,Low,2,4,1180.5
16258,High,Low,2,1,876.75
16259,Medium,Low,4,4,1073
16260,Medium,Low,2,5,770
16261,Medium,Medium,1,3,954.5
16262,Low,Low,2,4,768
16263,Medium,Medium,3,3,1075.75
16264,High,High,1,3,1133.25
16265,Low,Low,1,3,1217.75
16266,Low,High,2,2,1287.25
16267,Medium,High,3,5,1095.25
16268,High,High,2,5,1278.5
16269,Medium,Low,2,3,935.75
16270,High,Medium,3,4,947
16271,Medium,Low,2,2,1209.25
16272,Low,Medium,2,5,1224.25
16273,High,Low,2,1,1200.5
16274,Low,High,1,3,927.25
16275,Medium,High,2,4,1258
16276,Medium,Medium,1,4,1238
16277,Medium,Medium,1,4,1048.25
16278,Medium,Medium,2,4,1269.25
16279,High,Low,3,2,1054
16280,Medium,High,4,3,1230.5
16281,Medium,Low,1,4,197.25
16282,High,Low,2,3,1102.5
16283,Low,Low,1,4,1384.25
16284,Low,High,1,5,869.5
16285,Low,Medium,2,4,224
16286,High,Medium,2,1,1044
16287,Medium,High,3,4,1094.75
16288,Low,High,1,5,425.75
16289,Low,High,1,3,1157.75
16290,Low,High,1,2,1095.5
16291,Medium,Low,1,4,1199.5
16292,High,Medium,2,1,1052.5
16293,Medium,Low,2,2,214.5
16294,Low,Medium,2,5,1171.5
16295,Medium,High,2,5,1080.25
16296,Medium,Low,2,3,173
16297,Medium,Medium,2,2,1040.25
16298,High,Medium,2,6,944.75
16299,High,Medium,1,3,1150
16300,Medium,High,3,3,231.75
16301,Low,Low,1,2,132.25
16302,Low,High,2,4,686.25
16303,High,Medium,1,3,1256.75
16304,Low,High,1,4,1074.5
16305,Low,Medium,1,4,870.25
16306,Low,Medium,2,3,341.75
16307,High,Low,2,4,1034.25
16308,Medium,High,1,4,1276.25
16309,High,Low,1,5,803.25
16310,Low,Medium,1,5,1142.25
16311,Medium,High,1,4,223
16312,Medium,High,2,2,1280.75
16313,Medium,Low,2,5,1008.5
16314,Medium,High,1,3,1704.75
16315,Medium,Medium,2,2,1333
16316,Medium,Low,2,2,905.75
16317,Low,Low,2,5,310.5
16318,High,High,2,5,1006.25
16319,Medium,Low,2,5,1132.25
16320,High,Medium,3,2,776.5
16321,High,Medium,3,4,172
16322,High,Low,2,3,940
16323,High,Low,3,1,335.75
16324,Medium,High,1,3,1047.75
16325,Medium,High,1,3,918.25
16326,High,High,3,2,1023.75
16327,High,Low,1,4,1085
16328,Low,Medium,3,1,1138
16329,Medium,Low,2,5,1169
16330,Medium,Low,1,1,369.5
16331,High,Medium,1,4,1196
16332,Medium,Low,3,5,193.5
16333,Medium,Low,3,3,623
16334,Medium,High,1,3,787.25
16335,Medium,High,1,4,1293.75
16336,Medium,Medium,2,5,1774
16337,Low,High,2,3,1096
16338,Medium,High,2,2,248.75
16339,Medium,Medium,3,4,882.5
16340,Low,High,2,6,879
16341,High,Medium,1,2,1044.5
16342,Low,Low,1,2,1252.75
16343,Medium,Medium,2,3,757
16344,Low,High,2,2,699.25
16345,Medium,Medium,4,4,1054
16346,High,High,3,3,267.5
16347,Medium,High,2,2,179.75
16348,Medium,High,2,2,949.25
16349,Low,High,2,3,1220.75
16350,Medium,Low,1,4,200.75
16351,Medium,Low,2,4,936.25
16352,High,High,1,1,1156.5
16353,Medium,High,1,3,1078
16354,Medium,High,3,5,720.25
16355,Medium,Low,1,4,1213.25
16356,High,Medium,4,5,957.25
16357,Medium,High,1,3,723.75
16358,High,Low,1,4,942.5
16359,Medium,Medium,3,2,255.25
16360,Low,Medium,2,4,1287
16361,Medium,Low,1,4,1075.75
16362,Low,Medium,1,3,1192.75
16363,High,Medium,3,4,1095.25
16364,Medium,Medium,2,5,717.25
16365,Low,Low,1,5,1075.75
16366,Medium,High,2,5,931
16367,Low,Medium,3,4,1193.75
16368,High,Low,2,3,987.5
16369,Medium,Medium,1,5,1290
16370,Medium,Medium,1,5,1118.25
16371,High,Low,2,4,1176.5
16372,Medium,High,2,4,1093.5
16373,Medium,High,3,5,1084.5
16374,Medium,High,4,4,732.75
16375,Medium,Medium,1,4,920.25
16376,High,High,1,4,1002.5
16377,High,Low,1,3,933.75
16378,High,High,2,5,1035.25
16379,Medium,High,1,4,1083
16380,Medium,Low,2,3,1140.75
16381,Low,Medium,2,5,827.5
16382,Medium,Medium,3,3,1074.25
16383,Medium,Medium,2,3,165
16384,Low,Low,3,3,247
16385,Medium,Medium,3,3,611
16386,High,High,2,3,1076.25
16387,High,High,2,4,715.25
16388,High,High,2,5,1180.75
16389,Medium,High,2,2,1198.5
16390,Medium,High,2,4,1038.25
16391,Medium,Low,2,3,1129
16392,Medium,High,2,3,750.5
16393,Medium,High,1,4,1051.25
16394,Medium,Low,2,2,1517.25
16395,Medium,Medium,2,4,1341
16396,High,High,1,4,1111.25
16397,Medium,High,4,5,579.5
16398,Medium,Low,2,5,738.75
16399,Medium,High,1,4,1332.25
16400,Low,Low,3,3,1129.75
16401,Medium,Medium,1,4,780
16402,Medium,Low,1,3,903
16403,High,Medium,2,3,1046.25
16404,Medium,Medium,3,4,1083.75
16405,High,Medium,1,4,1019.5
16406,Low,Medium,1,3,174.75
16407,Low,Low,2,3,1449.25
16408,Medium,Medium,2,3,993.25
16409,Low,Low,3,4,270.25
16410,Medium,High,1,3,955
16411,Medium,High,2,5,1108.75
16412,Low,Medium,2,5,1043.25
16413,Medium,Low,1,3,869.5
16414,Medium,Medium,2,2,225.25
16415,Medium,High,3,6,1113.75
16416,Low,Medium,2,2,1765.75
16417,Medium,High,4,3,814.5
16418,Medium,Low,2,3,972.5
16419,Medium,Low,2,2,686.75
16420,Medium,Medium,2,3,1194.75
16421,Medium,High,1,4,731.5
16422,Low,Medium,3,4,1470.25
16423,Medium,Low,3,4,224.75
16424,Low,Low,1,4,1467.75
16425,High,High,3,3,1026.25
16426,Low,Low,3,3,873
16427,High,Medium,1,4,1243.5
16428,Medium,Medium,2,3,153
16429,Low,High,2,4,1161.5
16430,Medium,High,2,6,987
16431,Medium,Medium,2,3,1298
16432,Medium,High,2,5,1094.5
16433,Low,Medium,2,4,990.5
16434,Medium,High,1,6,1092
16435,High,High,1,4,1160.5
16436,High,High,2,5,1049.5
16437,High,Medium,2,4,826
16438,Medium,Medium,1,5,217.25
16439,Medium,Low,2,2,890.25
16440,Low,High,1,4,982
16441,Low,High,2,2,1044.25
16442,High,Medium,2,2,657.5
16443,High,High,1,2,758.75
16444,Medium,Medium,3,4,986
16445,Medium,High,3,5,616
16446,High,High,1,4,1018.25
16447,Medium,Medium,3,3,1156
16448,Low,Medium,1,5,1664.25
16449,High,Low,2,4,925
16450,High,Low,2,6,1085.25
16451,Medium,High,2,3,718
16452,Low,High,2,4,1314.75
16453,Low,Medium,3,5,877.5
16454,Medium,High,2,3,276.75
16455,Low,Low,3,4,994.5
16456,Low,High,2,5,1102.75
16457,Medium,Medium,2,4,196.5
16458,Medium,Medium,2,3,1130.75
16459,Low,Low,1,3,946.75
16460,High,Low,2,3,689
16461,Medium,Medium,2,3,714.75
16462,Medium,Medium,3,3,318.25
16463,High,High,1,3,940.75
16464,Low,High,2,2,1003.25
16465,Low,Low,1,3,1134.25
16466,High,Medium,2,2,1096.5
16467,Low,Low,2,3,214.75
16468,Medium,Medium,1,4,1150.5
16469,High,Medium,2,5,278.5
16470,Medium,Low,1,3,1222
16471,Medium,Low,1,4,1063
16472,Low,Medium,1,4,337
16473,Medium,High,2,4,1071.25
16474,High,Low,1,2,1007.5
16475,Medium,High,1,6,822.75
16476,High,Medium,2,4,1168.75
16477,Low,Low,3,3,1253.5
16478,High,Low,2,4,1477.5
16479,Medium,Low,1,3,1162.25
16480,Low,Low,3,3,990.25
16481,Medium,High,2,2,623.5
16482,High,Low,2,5,1105.75
16483,Medium,Medium,3,3,1019.75
16484,Medium,High,1,4,789
16485,High,Low,1,3,1069.5
16486,Medium,Medium,2,3,1148.5
16487,Medium,Medium,3,4,231
16488,Medium,High,4,4,354.75
16489,Medium,Low,2,3,283
16490,Low,Medium,1,4,999.25
16491,High,Medium,4,4,833
16492,Medium,Low,2,4,1338.5
16493,Medium,Low,1,3,1250
16494,Low,Medium,3,5,183.25
16495,Medium,Low,3,2,716.75
16496,High,Medium,3,3,1085.5
16497,Low,Medium,3,3,780
16498,Medium,Low,2,3,1071.75
16499,Low,High,3,6,1360.25
16500,Medium,Low,1,2,310
16501,High,Medium,2,5,1055.75
16502,High,Low,2,3,1175.5
16503,High,Medium,2,4,364
16504,High,Low,2,3,270.5
16505,Medium,High,1,5,1316.25
16506,Medium,Medium,1,4,1220.5
16507,Medium,Medium,3,3,776.75
16508,Low,High,2,4,786.5
16509,High,High,3,3,720.75
16510,Medium,Low,1,2,1029.25
16511,Low,Low,2,5,743.75
16512,Medium,Medium,1,2,968.5
16513,Low,Medium,2,3,1032.5
16514,Low,Medium,1,4,997
16515,Medium,Low,2,2,1228.75
16516,Medium,Medium,3,3,1218.75
16517,Low,Medium,2,4,1280.5
16518,High,Low,1,2,1160.5
16519,High,Medium,2,6,1192.25
16520,Medium,Low,2,4,1231.25
16521,Medium,Low,3,4,557
16522,Low,Medium,1,5,728.25
16523,Low,Medium,2,3,1060.75
16524,Low,High,2,5,1731.25
16525,Low,Medium,3,3,1131.5
16526,High,Low,1,2,1025.75
16527,Medium,High,2,2,977.5
16528,High,Medium,2,3,965
16529,Medium,High,1,4,1323.75
16530,Medium,Medium,3,4,673.5
16531,Low,High,1,4,1221.75
16532,Low,Low,3,4,335.25
16533,Medium,Medium,1,5,976
16534,Low,Low,1,5,1050.25
16535,Medium,Medium,2,3,1104.25
16536,Medium,Low,1,2,1844.25
16537,High,Medium,3,4,814
16538,Medium,Medium,2,2,973.25
16539,Medium,High,1,4,1012.75
16540,High,Low,2,5,1402.25
16541,Low,Medium,2,3,1319.75
16542,Low,High,2,5,1056
16543,High,Low,1,3,183
16544,High,Medium,2,3,839
16545,Low,Medium,2,4,661.25
16546,Low,Medium,1,4,701.75
16547,Medium,Low,2,4,786.75
16548,Medium,High,2,2,1003.25
16549,Low,High,1,4,984
16550,High,High,2,4,1687.5
16551,High,Medium,2,3,276.5
16552,Low,Medium,1,4,1015.5
16553,Medium,Low,2,4,1695
16554,Low,High,2,2,1104.25
16555,Medium,Medium,1,3,1100.5
16556,Medium,Medium,1,3,993
16557,Low,Low,2,4,940.5
16558,Medium,Medium,2,3,1079.5
16559,Medium,Medium,1,3,1195.5
16560,Medium,Medium,2,6,1139.5
16561,Medium,High,1,2,1033
16562,Medium,High,2,4,1016.25
16563,Medium,Low,4,6,1193.75
16564,High,Low,1,4,1183.25
16565,Medium,Low,2,2,904.75
16566,Medium,High,2,4,1179.5
16567,Medium,Low,3,4,867.5
16568,Low,Medium,3,2,231.75
16569,High,High,1,3,1017.25
16570,Low,High,2,2,263.25
16571,Low,Low,1,3,1045.5
16572,Low,High,1,5,1073.75
16573,Medium,Low,1,5,974.5
16574,Low,Medium,2,4,1083.75
16575,Low,High,2,3,1396
16576,Low,Low,1,3,1128.25
16577,Low,High,2,2,158.75
16578,Low,Low,2,3,1096.5
